代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
011YDH,新北市私立宏米優質幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區仁德里6鄰和平街10、18、20號1樓,(02)26434570
011YDJ,新北市私立博智幼兒園,私立,[01]新北市,樹林區,[238]新北市樹林區東陽里4鄰鎮前街367巷5號、5-1號、5-2號,(02)86856059
011YDO,新北市私立新學林幼兒園,私立,[01]新北市,三重區,[241]新北市三重區五華里3鄰仁義街307號1、2樓,(02)28575598
011YDP,新北市山北非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,私立,[01]新北市,中和區,[235]新北市中和區福美里7鄰莊敬路49巷29弄2號2-3樓,(02)2246-8097
011YDQ,新北市私立育格幼兒園,私立,[01]新北市,瑞芳區,[224]新北市瑞芳區吉安里5鄰大埔路國宅新村30之1號1-2樓,(02)24584583
011YDR,新北市私立喬幼國際幼兒園,私立,[01]新北市,永和區,[234]新北市永和區雙和里4鄰中和路435號1-2樓,(02-)29241528
011YDS,新北市私立徠安幼兒園,私立,[01]新北市,三重區,[241]新北市三重區光明里13鄰重安街12號1、2樓,(02)29776789
011YDT,新北市私立何嘉仁昌隆幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區信義里25鄰昌隆街67號2樓、69號2樓、75號2樓,(02)89925599
011YDW,新北市私立勁寶兒林口幼兒園,私立,[01]新北市,林口區,[244]新北市林口區西林里27鄰隆林街101巷2號1、2、3樓,(02)26013666
011YDX,新北市私立水星幼兒園,私立,[01]新北市,新店區,[231]新北市新店區寶福里15鄰寶興路42巷25號1樓,(02)29178686
011YDZ,馬偕學校財團法人馬偕醫護管理專科學校附設新北市私立馬偕示範幼兒園,私立,[01]新北市,三芝區,[252]新北市三芝區古庄里1鄰中正路3段42號1樓,(02)26366799#3271
011YE0,新北市私立藤井樹幼兒園,私立,[01]新北市,三重區,[241]新北市三重區慈祐里25鄰五華街122巷3號(門牌整編含5號)1樓,(02)29818500
011YE3,新北市私立普登幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區新義里13鄰中山北路一段151號2樓,(02)26236585
011YE5,新北市私立幼幼立大幼兒園,私立,[01]新北市,新店區,[231]新北市新店區寶福里2鄰寶中路90號1樓,(02)29121297
011YE7,新北市私立慈霖幼兒園,私立,[01]新北市,土城區,[236]新北市土城區學士里17鄰金城路二段211號1、2樓,(02)22641686
011YE8,新北市私立維尼芽幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區後港里24鄰後港一路76巷14弄3號1樓、建安街40巷7號1樓,(02)22050200
011YEA,新北市私立貝吉堡幼兒園,私立,[01]新北市,中和區,[235]新北市中和區錦中里8鄰錦和路203巷1號、203巷1號2樓（門牌整編含201號、201之1號）,(02)22492208
011YED,新北市私立多比幼兒園,私立,[01]新北市,蘆洲區,[247]新北市蘆洲區恆德里21鄰重陽街50號、52號1樓,(02)28474929
011YEF,新北市私立大世紀幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區思賢里2鄰公園路129號2樓,(02)29901800
011YEG,新北市私立人文幼兒園,私立,[01]新北市,八里區,[249]新北市八里區頂罟里5鄰仁一街1號1、2、3樓,(02)86303355
011YEI,新北市私立英格麗幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區福德里2鄰自強路110號1、2樓,(02)28098640
011YEJ,新北市私立淯馨幼兒園,私立,[01]新北市,永和區,[234]新北市永和區秀林里1鄰秀朗路二段98號、100號,(02)32334373
011YEK,新北市私立小豆芽四維幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區明翠里15鄰四維路257號2樓,(02)22509747
011YEL,新北市私立童心幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區新民里8鄰文化路一段188巷30號1樓,(02)22590779
011YEM,新北市私立肯妮斯幼兒園,私立,[01]新北市,三重區,[241]新北市三重區碧華里14鄰三信路7號1、2樓及9號2樓,(02)28579988
011YEN,新北市私立悅慧幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區新春里11鄰新春街10巷2號1至2樓、10巷1號1樓,(02)26283153
011YEO,新北市私立成泰幼兒園,私立,[01]新北市,五股區,[248]新北市五股區五股里16鄰成泰路2段91巷17號1樓,(02)22942436
011YEP,新北市私立茁壯園板橋幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區民族里1鄰民族路87號2樓,(02)29515202
011YEQ,新北市私立安尼爾幼兒園,私立,[01]新北市,三重區,[241]新北市三重區溪美里22鄰仁政街111、113號1樓,(02)89817555
011YER,新北市私立禾力幼兒園,私立,[01]新北市,新店區,[231]新北市新店區公崙里15鄰安康路2段142巷14號1、2樓,(02)22110599
011YES,新北市私立奧林匹克幼兒園,私立,[01]新北市,中和區,[235]新北市中和區嘉慶里15鄰連城路533號2樓,(02)22221800
011YET,新北市私立連城幼兒園,私立,[01]新北市,中和區,[235]新北市中和區嘉慶里15鄰連城路537號,(02)22259936
011YEU,新北市私立立大幼兒園,私立,[01]新北市,新店區,[231]新北市新店區寶福里2鄰寶中路76號2樓,(02)29121158
011YEV,新北市私立立德幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區樟樹里6鄰中興路86之1號1、2樓,(02)86915908
011YEX,新北市私立佳辰幼兒園,私立,[01]新北市,蘆洲區,[247]新北市蘆洲區玉清里14鄰民族路218號1、2、3樓,(02)22831417
011YF0,新北市私立智文幼兒園,私立,[01]新北市,三峽區,[237]新北市三峽區龍埔里24鄰大義路249號1、2樓,(02)86722358
011YF1,新北市私立寶貝媽咪幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區忠翠里22鄰莊敬路46號2樓之2,(02)82529955
011YF2,新北市私立民安幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區光正里1鄰民安西路137號2樓及龍安路456號2樓,(02)22050494
011YF3,新北市私立捧馨園幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區重慶里4鄰國慶路126巷1號及3號1樓,(02)29564720
011YF4,新北市私立嘉穎幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區莒光里8鄰文化路二段92號1樓、92號2樓、92之1號1樓,(02)22590745
011YF6,新北市私立吉恩幼兒園,私立,[01]新北市,土城區,[236]新北市土城區員仁里2鄰中央路二段392之1號1、2樓,(02)82611194
011YF7,奇異林股份有限公司附設新北市私立奇異鳥麗林幼兒園,私立,[01]新北市,林口區,[244]新北市林口區仁愛里29鄰公園路138號1樓、2樓、2樓之1,(02)26008800
011YF8,康橋學校財團法人新北市康橋高級中學附屬新北市私立康橋幼兒園,私立,[01]新北市,新店區,[231]新北市新店區下城里3鄰頂城五街80號,(02)81958866
011YF9,新北市私立凱樂蒂幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區民權里16鄰民權路187巷34、36號1樓,(02)88093300
011YFB,新北市私立新邦仁幼兒園,私立,[01]新北市,五股區,[248]新北市五股區福德里17鄰登林路81之52號1、2樓,(02)22926788
011YFC,天主教耕莘醫療財團法人附設新北市私立永和耕莘幼兒園,私立,[01]新北市,永和區,[234]新北市永和區中興里14鄰竹林路66巷17之4號1樓至2樓,(02)29281156
011YFD,新北市私立永昇幼兒園,私立,[01]新北市,土城區,[236]新北市土城區永豐里7鄰清水路214號、216號各1、2、3樓,(02)22660600
011YFE,新北市私立仁愛幼兒園,私立,[01]新北市,泰山區,[243]新北市泰山區全興里14鄰仁愛路60號1樓,(02)29090151
011YFF,新北市私立雅格幼兒園,私立,[01]新北市,新店區,[231]新北市新店區安昌里1鄰安德街40號1、2樓,(02)22118709
011YFG,新北市私立比佛利幼兒園,私立,[01]新北市,泰山區,[243]新北市泰山區全興里5鄰仁德路97巷2號1、2樓及105號1、2樓,(02)29090433
011YFH,新北市私立寶貝媽咪資優幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區忠翠里22鄰莊敬路46號2樓之3,(02)82529955#31
011YFI,新北市私立瑪莉亞蒙特梭利幼兒園,私立,[01]新北市,三峽區,[237]新北市三峽區龍學里32鄰大德路493號1樓(含夾層),(02)86726343
011YFJ,新北市私立重新幼兒園,私立,[01]新北市,三重區,[241]新北市三重區文化里14鄰重新路二段21號2樓,(02)29854162
011YFK,新北市私立幼親國際幼兒園,私立,[01]新北市,三芝區,[252]新北市三芝區埔頭里26鄰公正街30號2樓、公正街34號,(02)26368323
011YFL,新北市私立傑安幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區文明里16鄰中正路161號1樓,(02)89923416
011YFM,新北市私立艾力克幼兒園,私立,[01]新北市,三重區,[241]新北市三重區長元里6鄰三和路2段37號3樓,(02)29783755
011YFN,新北市私立奇異鳥幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區四維里2鄰四維路19號3樓,(02)22027090
011YFO,新北市私立吉的堡南雅幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區新興里7鄰南雅南路一段40號2樓、2樓之1及3樓,(02)22711199
011YFQ,新北市私立艾維恩幼兒園,私立,[01]新北市,樹林區,[238]新北市樹林區柑園里8鄰大成路373號1、2、3樓,(02)26683135
011YFR,新北市私立天愛幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區福德里4鄰光明街120號1樓及2樓,(02)29598517
011YFS,新北市私立育圃幼兒園,私立,[01]新北市,永和區,[234]新北市永和區安和里4鄰中和路483號2樓、2樓之1,(02)86606161
011YFT,新北市私立智盛幼兒園,私立,[01]新北市,林口區,[244]新北市林口區麗園里17鄰文化1路1段120號（1層）、2、3樓,(02)26093235
011YFU,新北市私立東橙幼兒園,私立,[01]新北市,三峽區,[237]新北市三峽區龍學里6鄰大德路70號1、2樓及72號2樓,(02)26731996
011YFV,新北市私立彩虹鳥蒙特梭利幼兒園,私立,[01]新北市,永和區,[234]新北市永和區雙和里1鄰中和路377號2樓,(02)29215099
011YFW,新北市私立勁寶兒晨星園幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區昌隆里2鄰昌隆街5號1、2樓、7號1、2樓、9號2樓,(02)29919307
011YFX,新北市私立親親幼兒園,私立,[01]新北市,永和區,[234]新北市永和區永樂里16鄰永和路一段112號2樓,(02)29251974
011YFY,新北市私立菲米力幼兒園,私立,[01]新北市,五股區,[248]新北市五股區民義里15鄰民義路一段120號2樓,(02)22918455
011YFZ,新北市私立童話村幼兒園,私立,[01]新北市,三峽區,[237]新北市三峽區中正里23鄰光明路100之6號2樓,(02)86725570
011YG0,新北市私立萬甲田幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區北投里2鄰新市一路3段101巷16弄1號1樓,(02)26269676
011YG1,新北市私立小綠芽幼兒園,私立,[01]新北市,新店區,[231]新北市新店區百和里17鄰中正路382巷1號1樓,(02)22193305
011YG2,新北市私立彤恩幼兒園,私立,[01]新北市,土城區,[236]新北市土城區延和里9鄰金城路3段19號1、2樓,(02)82621250
011YG3,新北市私立民德義泉幼兒園,私立,[01]新北市,中和區,[235]新北市中和區清穗里4鄰民德路198號1、2、3樓,(02)29628198
011YG4,新北市私立比陽幼兒園,私立,[01]新北市,泰山區,[243]新北市泰山區福興里25鄰仁德路67號1、2樓,(02)22971489
011YG5,新北市私立維格爾幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區復興里2鄰新興路3號3樓之1,(02)26499968
011YG6,新北市私立奇異鳥米蘭幼兒園,私立,[01]新北市,樹林區,[238]新北市樹林區樹福里10鄰長壽街15之5號2樓、15之6號1樓、15之7號1、2樓,(02)26824949
011YG7,新北市私立悅欣幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區流芳里9鄰東門街30之2號1樓之60、61、62、63,(02)29602160
011YG8,新北市私立卓越幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區學府里2鄰水源街1段157號3樓,(02)26295859
011YGB,新北市私立小百科幼兒園,私立,[01]新北市,五股區,[248]新北市五股區成州里6鄰西雲路249號1樓,(02)22931944
011YGD,新北市私立三和幼兒園,私立,[01]新北市,三重區,[241]新北市三重區福樂里8鄰三和路4段123號1、2、3樓,(02)22809318
011YGE,新北市私立愛林城堡幼兒園,私立,[01]新北市,林口區,[244]新北市林口區麗林里30鄰公園路45號1、2、3樓,(02)26087789
011YGF,新北市私立勵輝國際幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區頭前里5鄰頭前路26號2樓（2、3層）,(02)22768918
011YGG,新北市私立快樂瑪麗安葳森幼兒園,私立,[01]新北市,永和區,[234]新北市永和區豫溪里15鄰竹林路176號3樓,(02)29290012
011Z03,新北市私立新豐幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區新昌里15鄰新昌路18號1樓,(02)26485110
011Z04,新北市私立立強幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區北峰里14鄰民族三街56號,(02)26955050
011Z06,新北市私立書樂幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區湖光里17鄰康寧街619號1樓、2樓、3樓,(02)26957325
011Z08,新北市汐止區農會附設新北市私立汐農幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區江北里6鄰長江街39巷26號1樓、2樓,(02)26478899
011Z11,新北市私立超群幼兒園,私立,[01]新北市,汐止區,[221]新北市汐止區福山里2鄰民權街二段81巷3.5號1樓,(02)26405923
011Z15,財團法人新北市私立一信幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區油車里8鄰中正路一段63巷9號,(02)28055681
011Z16,新北市私立國花幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區新義里2鄰新生街51巷31弄1，3，5，7，9，11號,(02)26220315
011Z17,台灣基督長老教會淡江學校財團法人新北市私立淡江高級中學附設新北市私立純德幼兒園,私立,[01]新北市,淡水區,[251]新北市淡水區文化里13鄰真理街26號,(02)26212805
011Z22,新北市私立立仁幼兒園,私立,[01]新北市,土城區,[236]新北市土城區裕生里37鄰樂利街5號1、2樓,(02)22613248
011Z24,新北市私立慈園幼兒園,私立,[01]新北市,土城區,[236]新北市土城區樂利里32鄰學府路一段270巷4號,(02)22623133
011Z29,財團法人天主教聖母聖心會附設新北市私立天仁幼兒園,私立,[01]新北市,金山區,[208]新北市金山區金美里17鄰中正路25號1樓,(02)24982423
011Z30,財團法人天主教光仁文教基金會附設新北市私立三芝幼兒園,私立,[01]新北市,三芝區,[252]新北市三芝區埔頭里22鄰長安街59號1，2樓,(02)26364308
011Z33,育才學校財團法人新北市私立育才國民小學附設幼兒園,私立,[01]新北市,永和區,[234]新北市永和區永貞里2鄰福和路125巷20號,(02)29214630#310
011Z35,新北市私立蘆洲來來幼兒園,私立,[01]新北市,蘆洲區,[247]新北市蘆洲區水湳里8鄰民權路156號1、2、3樓,(02)22859282
011Z38,新北市私立福林幼兒園,私立,[01]新北市,林口區,[244]新北市林口區麗園里17鄰文化一路1段100巷12號,(02)26092371
011Z39,新北市私立新惠幼幼兒園,私立,[01]新北市,永和區,[234]新北市永和區下溪里13鄰保安路252巷2號1.2樓,(02)29209603
011Z40,新北市私立欣園幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區中美里8鄰中港路207巷14號,(02)29910322
011Z43,新北市私立永錡幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區光華里2鄰民安西路410巷15號1.2樓,(02)22035588
011Z44,新北市私立樺興幼兒園,私立,[01]新北市,瑞芳區,[224]新北市瑞芳區龍潭里8鄰瑞芳街21之1號1樓,(02)24969246
011Z46,財團法人新北市樹林基督長老教會附設新北市私立牧人幼兒園,私立,[01]新北市,樹林區,[238]新北市樹林區樹福里14鄰中山路一段2號1、2、3樓,(02)26830838
011Z48,新北市私立華菂幼兒園,私立,[01]新北市,泰山區,[243]新北市泰山區義仁里4鄰民生路20號,(02)22976871
011Z51,新北市私立微笑幼兒園,私立,[01]新北市,林口區,[244]新北市林口區麗林里30鄰八德路18號1樓,(02)26095510
011Z52,天億文教事業股份有限公司附設新北市私立皇家幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區中和里25鄰中和街46號,(02)66375399
011Z53,新北市私立維多利亞幼兒園,私立,[01]新北市,蘆洲區,[247]新北市蘆洲區成功里7鄰長安街288號1、2樓,(02)28482181
